Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2016-12-14 00:00:00-05:00,0.03849116901655525,0.06838970143930667,0.011846555079109075,0.011565873287814141,0.040744778134512716,0.037358403327432343,0.023539768517204962,-0.020877851486083787
2016-12-15 00:00:00-05:00,0.04323546383394827,0.06988917581317611,0.011870211364467953,0.011571287230010403,0.044926408901182935,0.04224303036452892,0.37420600167476237,0.32995506769702065
2016-12-16 00:00:00-05:00,0.05590471194679503,0.07930968204846622,0.011644990543706182,0.011537803363874513,0.044351569160460125,0.04270467023221247,0.28792209740728025,0.2596867874299158
2016-12-19 00:00:00-05:00,0.07166500874891546,0.08624895746938321,0.011479760615700186,0.011547902789931551,0.04793129893582493,0.047759102656809826,-0.19091278542687307,-0.21106608945741978
2016-12-20 00:00:00-05:00,0.05923346543732699,0.08661882121537756,0.011252565065918898,0.01154840077259512,0.0486624707673593,0.049567098148427746,-0.3691679317659058,-0.39206116534646807
2016-12-21 00:00:00-05:00,0.05402493818158138,0.07472609846244294,0.011229579972730523,0.011488422885100996,0.04776995233453252,0.049702498727386635,-0.2994098513640817,-0.32470283682239864
2016-12-22 00:00:00-05:00,0.04879148112595422,0.0686327392298749,0.011318023821741003,0.011513769801370238,0.03920050843551537,0.04202230697519682,-0.20577239585199247,-0.25751458875858335
2016-12-23 00:00:00-05:00,0.08099046001037413,0.0723147974357683,0.009850392985719334,0.011511873119709987,0.03855508388598938,0.04326697867445772,-0.5464089768972415,-0.5929855089187859
2016-12-27 00:00:00-05:00,0.08143526356539477,0.08051060784341568,0.009855450192706275,0.01152416347331867,0.04241627275448301,0.048981012226343434,-0.40761099543718426,-0.47676551733319616
2016-12-28 00:00:00-05:00,0.10453125854140732,0.07314814102198253,0.008469967674926391,0.011535725082753582,0.03458368562463221,0.043682455515034135,-0.3002828313210334,-0.4013073780466676
2016-12-29 00:00:00-05:00,0.08981403024060763,0.08127622345668195,0.008282977913820912,0.011499752042175302,0.031387221665288845,0.04250569468405896,-0.486767383574395,-0.5678238639785116
2016-12-30 00:00:00-05:00,0.053004818708964896,0.06949593475270643,0.007164984448637117,0.011533919844961703,0.021592563657522712,0.03360657861944372,0.07843790580738008,-0.12368006069371451
2017-01-03 00:00:00-05:00,0.05638916943564665,0.08068414619264219,0.007156345132935217,0.011501387632951984,0.022639271695451102,0.03566114826397082,0.013447183098591609,-0.1767158629788651
2017-01-04 00:00:00-05:00,0.05415234031192906,0.08409081454404199,0.0071755099249909875,0.011490238956397442,0.019711068077414184,0.0335804607411172,-0.24996910106107673,-0.39517018653938474
2017-01-05 00:00:00-05:00,0.04367670295354187,0.0960230445956034,0.006750174538651218,0.011475149509796863,0.02343338032618103,0.03778703083450008,-0.2051175583338567,-0.36323826844205465
2017-01-06 00:00:00-05:00,0.054651188659348815,0.1094868211896971,0.006975599792464163,0.01152143979728787,0.03299637562550828,0.04815052525502317,0.12941878666537976,-0.09096412285879596
2017-01-09 00:00:00-05:00,0.0697651017516745,0.1283105099293187,0.006975203948595221,0.01151203563389187,0.04010112029606083,0.056339276281923256,0.18517889855934988,-0.04179624292712836
2017-01-10 00:00:00-05:00,0.06547969116575825,0.12838379086996055,0.006958968277966447,0.01151200822573285,0.03893426618656748,0.05599305092015361,-0.14917029196674936,-0.30044461834560743
2017-01-11 00:00:00-05:00,0.07331696043753522,0.12775054233186767,0.0069385796816028205,0.011509666249220294,0.04203815826928814,0.06025011668234148,-0.04086457982417624,-0.21125680159155635
2017-01-12 00:00:00-05:00,0.06989049037141837,0.11261696914855679,0.00701599948638464,0.011492855199318027,0.035348003201851164,0.054571128680346526,-0.056753954220321035,-0.22568992778285935
2017-01-13 00:00:00-05:00,0.07709012521836112,0.11096704735709251,0.006766026780059551,0.011496134682571981,0.030982726446284525,0.05148566308470337,-0.07994910667127542,-0.25335987436999774
