Date,momentum_30,momentum_90,volatility_30,volatility_90,moving_average_30,moving_average_90,volume_ratio_30,volume_ratio_90
2023-03-13 00:00:00-04:00,0.19217085312953763,0.9418204196559623,0.047830047627365806,0.03643612006506826,0.028072593840878124,0.30883146856934585,-0.319787460172164,-0.3252523413806211
2023-03-14 00:00:00-04:00,0.31932530218251576,1.0380252023803775,0.04873454020174982,0.03703870047267573,0.0929122542086569,0.3926922136604645,0.13138456087957762,0.16040896877336763
2023-03-15 00:00:00-04:00,0.32744832934357304,1.1841172253726735,0.04875964211542301,0.036542775730977584,0.10381330946209788,0.4074320754881344,0.13186365450906923,0.18470581382471152
2023-03-16 00:00:00-04:00,0.3383619553273325,1.3049145048194761,0.048887494114012886,0.0365346831063368,0.13296934994588683,0.44527348092365404,0.36187646139049523,0.4233445626381751
2023-03-17 00:00:00-04:00,0.036234499267774556,1.1545324919152185,0.02665353730013696,0.0369773613093541,0.08008169495769057,0.3683049959098088,0.48796095657112937,0.4171530545422377
2023-03-20 00:00:00-04:00,0.06047293133249432,1.0451819101274915,0.02658705035238949,0.03649142569887261,0.08996636039260975,0.37290723796200465,-0.21236398070117724,-0.27522372773262105
2023-03-21 00:00:00-04:00,0.08653112523697803,1.0955740610539038,0.026809633987351315,0.03649875437586984,0.110651443844624,0.3917552882515174,0.006487496621534694,-0.07815487440941093
2023-03-22 00:00:00-04:00,0.04274087805469984,0.9691535145753167,0.026449115055431058,0.03627176781221885,0.09609653796174067,0.36530626729038884,-0.08141334356644525,-0.15358827269891684
2023-03-23 00:00:00-04:00,0.11366725057525917,0.826047742317024,0.025321557177889805,0.03488743291194635,0.11636132451912662,0.3861247394778151,-0.10812107152986428,-0.17134782453478692
2023-03-24 00:00:00-04:00,0.15787983361244673,0.8227747203422195,0.02450465975849706,0.03488620317463654,0.12008418625476436,0.3881315920364863,-0.08817723504823827,-0.15227488348637674
2023-03-27 00:00:00-04:00,0.1647431797987784,0.775871027139702,0.024311473208989777,0.03496564830243365,0.09714407976327699,0.3577630623180861,-0.3803574046440642,-0.42653762609988266
2023-03-28 00:00:00-04:00,0.1184305582922498,0.7140416460336703,0.024010895255903112,0.03496075269821126,0.08131791966486546,0.3350037481261392,-0.3513667306235423,-0.40147007350367525
2023-03-29 00:00:00-04:00,0.1441387769405993,0.8135656777983451,0.02425336978077786,0.034749169148959015,0.10136390611840285,0.35683194926906503,-0.3569653080570445,-0.40713704542312745
2023-03-30 00:00:00-04:00,0.17317680494411647,0.864872168795985,0.024053236958508434,0.03466672209288208,0.1086376908452018,0.36363438694764705,-0.22642709157257657,-0.2858581596919325
